요양개시연월,광역시/도,연령군,성별,진료에피소드 건수,미세먼지
201001,경기도,1,남자,7722,68.0
201001,경기도,1,여자,7027,68.0
201001,경기도,2,남자,3553,68.0
201001,경기도,2,여자,3369,68.0
201001,경기도,3,남자,1790,68.0
201001,경기도,3,여자,1994,68.0
201001,경상남도,1,남자,1714,45.0
201001,경상남도,1,여자,1613,45.0
201001,경상남도,2,남자,750,45.0
201001,경상남도,2,여자,737,45.0
201001,경상남도,3,남자,334,45.0
201001,경상남도,3,여자,400,45.0
201001,경상북도,1,남자,1347,50.0
201001,경상북도,1,여자,1192,50.0
201001,경상북도,2,남자,606,50.0
201001,경상북도,2,여자,563,50.0
201001,경상북도,3,남자,305,50.0
201001,경상북도,3,여자,353,50.0
201001,광주광역시,1,남자,945,46.0
201001,광주광역시,1,여자,822,46.0
201001,광주광역시,2,남자,453,46.0
201001,광주광역시,2,여자,461,46.0
201001,광주광역시,3,남자,253,46.0
201001,광주광역시,3,여자,317,46.0
201001,대구광역시,1,남자,1295,56.0
201001,대구광역시,1,여자,1162,56.0
201001,대구광역시,2,남자,600,56.0
201001,대구광역시,2,여자,556,56.0
201001,대구광역시,3,남자,321,56.0
201001,대구광역시,3,여자,387,56.0
201001,대전광역시,1,남자,892,48.0
201001,대전광역시,1,여자,832,48.0
201001,대전광역시,2,남자,482,48.0
201001,대전광역시,2,여자,470,48.0
201001,대전광역시,3,남자,329,48.0
201001,대전광역시,3,여자,336,48.0
201001,부산광역시,1,남자,1338,47.0
201001,부산광역시,1,여자,1265,47.0
201001,부산광역시,2,남자,676,47.0
201001,부산광역시,2,여자,631,47.0
201001,부산광역시,3,남자,375,47.0
201001,부산광역시,3,여자,374,47.0
201001,서울특별시,1,남자,5417,59.0
201001,서울특별시,1,여자,4758,59.0
201001,서울특별시,2,남자,2385,59.0
201001,서울특별시,2,여자,2290,59.0
201001,서울특별시,3,남자,1287,59.0
201001,서울특별시,3,여자,1428,59.0
201001,세종특별자치시,1,남자,48,54.25
201001,세종특별자치시,1,여자,93,54.25
201001,세종특별자치시,2,남자,26,54.25
201001,세종특별자치시,2,여자,31,54.25
201001,세종특별자치시,3,남자,5,54.25
201001,세종특별자치시,3,여자,20,54.25
201001,울산광역시,1,남자,662,46.0
201001,울산광역시,1,여자,544,46.0
201001,울산광역시,2,남자,301,46.0
201001,울산광역시,2,여자,309,46.0
201001,울산광역시,3,남자,178,46.0
201001,울산광역시,3,여자,183,46.0
201001,인천광역시,1,남자,1779,64.0
201001,인천광역시,1,여자,1641,64.0
201001,인천광역시,2,남자,803,64.0
201001,인천광역시,2,여자,772,64.0
201001,인천광역시,3,남자,428,64.0
201001,인천광역시,3,여자,519,64.0
201001,전라남도,1,남자,979,46.0
201001,전라남도,1,여자,824,46.0
201001,전라남도,2,남자,508,46.0
201001,전라남도,2,여자,534,46.0
201001,전라남도,3,남자,271,46.0
201001,전라남도,3,여자,355,46.0
201001,전라북도,1,남자,1170,55.0
201001,전라북도,1,여자,1072,55.0
201001,전라북도,2,남자,612,55.0
201001,전라북도,2,여자,658,55.0
201001,전라북도,3,남자,335,55.0
201001,전라북도,3,여자,405,55.0
201001,제주특별자치도,1,남자,1348,54.0
201001,제주특별자치도,1,여자,1256,54.0
201001,제주특별자치도,2,남자,685,54.0
201001,제주특별자치도,2,여자,652,54.0
201001,제주특별자치도,3,남자,273,54.0
201001,제주특별자치도,3,여자,400,54.0
201001,충청남도,1,남자,1311,45.0
201001,충청남도,1,여자,1229,45.0
201001,충청남도,2,남자,569,45.0
201001,충청남도,2,여자,541,45.0
201001,충청남도,3,남자,273,45.0
201001,충청남도,3,여자,311,45.0
201001,충청북도,1,남자,969,77.0
201001,충청북도,1,여자,903,77.0
201001,충청북도,2,남자,404,77.0
201001,충청북도,2,여자,377,77.0
201001,충청북도,3,남자,215,77.0
201001,충청북도,3,여자,244,77.0
201002,경기도,1,남자,7367,56.0
201002,경기도,1,여자,6586,56.0
201002,경기도,2,남자,3213,56.0
201002,경기도,2,여자,3323,56.0
201002,경기도,3,남자,1714,56.0
201002,경기도,3,여자,2017,56.0
201002,경상남도,1,남자,1601,42.0
201002,경상남도,1,여자,1453,42.0
201002,경상남도,2,남자,656,42.0
201002,경상남도,2,여자,655,42.0
201002,경상남도,3,남자,333,42.0
201002,경상남도,3,여자,334,42.0
201002,경상북도,1,남자,1228,47.0
201002,경상북도,1,여자,1014,47.0
201002,경상북도,2,남자,512,47.0
201002,경상북도,2,여자,467,47.0
201002,경상북도,3,남자,279,47.0
201002,경상북도,3,여자,294,47.0
201002,광주광역시,1,남자,877,39.0
201002,광주광역시,1,여자,809,39.0
201002,광주광역시,2,남자,421,39.0
201002,광주광역시,2,여자,462,39.0
201002,광주광역시,3,남자,223,39.0
201002,광주광역시,3,여자,268,39.0
201002,대구광역시,1,남자,1190,49.0
201002,대구광역시,1,여자,1034,49.0
201002,대구광역시,2,남자,545,49.0
201002,대구광역시,2,여자,561,49.0
201002,대구광역시,3,남자,323,49.0
201002,대구광역시,3,여자,391,49.0
201002,대전광역시,1,남자,878,39.0
201002,대전광역시,1,여자,738,39.0
201002,대전광역시,2,남자,429,39.0
201002,대전광역시,2,여자,417,39.0
201002,대전광역시,3,남자,242,39.0
201002,대전광역시,3,여자,324,39.0
201002,부산광역시,1,남자,1219,44.0
201002,부산광역시,1,여자,1078,44.0
201002,부산광역시,2,남자,544,44.0
201002,부산광역시,2,여자,581,44.0
201002,부산광역시,3,남자,345,44.0
201002,부산광역시,3,여자,417,44.0
201002,서울특별시,1,남자,4816,50.0
201002,서울특별시,1,여자,4296,50.0
201002,서울특별시,2,남자,2139,50.0
201002,서울특별시,2,여자,2159,50.0
201002,서울특별시,3,남자,1351,50.0
201002,서울특별시,3,여자,1378,50.0
201002,세종특별자치시,1,남자,57,46.8125
201002,세종특별자치시,1,여자,35,46.8125
201002,세종특별자치시,2,남자,16,46.8125
201002,세종특별자치시,2,여자,20,46.8125
201002,세종특별자치시,3,남자,12,46.8125
201002,세종특별자치시,3,여자,16,46.8125
201002,울산광역시,1,남자,505,44.0
201002,울산광역시,1,여자,490,44.0
201002,울산광역시,2,남자,286,44.0
201002,울산광역시,2,여자,277,44.0
201002,울산광역시,3,남자,151,44.0
201002,울산광역시,3,여자,158,44.0
201002,인천광역시,1,남자,1669,54.0
201002,인천광역시,1,여자,1498,54.0
201002,인천광역시,2,남자,774,54.0
201002,인천광역시,2,여자,801,54.0
201002,인천광역시,3,남자,407,54.0
201002,인천광역시,3,여자,548,54.0
201002,전라남도,1,남자,954,40.0
201002,전라남도,1,여자,864,40.0
201002,전라남도,2,남자,475,40.0
201002,전라남도,2,여자,483,40.0
201002,전라남도,3,남자,256,40.0
201002,전라남도,3,여자,340,40.0
201002,전라북도,1,남자,1102,47.0
201002,전라북도,1,여자,946,47.0
201002,전라북도,2,남자,592,47.0
201002,전라북도,2,여자,670,47.0
201002,전라북도,3,남자,312,47.0
201002,전라북도,3,여자,410,47.0
201002,제주특별자치도,1,남자,1332,41.0
201002,제주특별자치도,1,여자,1133,41.0
201002,제주특별자치도,2,남자,576,41.0
201002,제주특별자치도,2,여자,673,41.0
201002,제주특별자치도,3,남자,309,41.0
201002,제주특별자치도,3,여자,399,41.0
201002,충청남도,1,남자,1186,40.0
201002,충청남도,1,여자,1063,40.0
201002,충청남도,2,남자,460,40.0
201002,충청남도,2,여자,489,40.0
201002,충청남도,3,남자,240,40.0
201002,충청남도,3,여자,288,40.0
201002,충청북도,1,남자,819,62.0
201002,충청북도,1,여자,761,62.0
201002,충청북도,2,남자,315,62.0
201002,충청북도,2,여자,353,62.0
201002,충청북도,3,남자,217,62.0
201002,충청북도,3,여자,222,62.0
201003,경기도,1,남자,9113,67.0
201003,경기도,1,여자,8098,67.0
201003,경기도,2,남자,3842,67.0
201003,경기도,2,여자,3881,67.0
201003,경기도,3,남자,1899,67.0
201003,경기도,3,여자,2199,67.0
201003,경상남도,1,남자,2000,61.0
201003,경상남도,1,여자,1832,61.0
201003,경상남도,2,남자,782,61.0
201003,경상남도,2,여자,833,61.0
201003,경상남도,3,남자,405,61.0
201003,경상남도,3,여자,426,61.0
201003,경상북도,1,남자,1409,62.0
201003,경상북도,1,여자,1233,62.0
201003,경상북도,2,남자,572,62.0
201003,경상북도,2,여자,597,62.0
201003,경상북도,3,남자,295,62.0
201003,경상북도,3,여자,324,62.0
201003,광주광역시,1,남자,1080,65.0
201003,광주광역시,1,여자,958,65.0
201003,광주광역시,2,남자,541,65.0
201003,광주광역시,2,여자,556,65.0
201003,광주광역시,3,남자,317,65.0
201003,광주광역시,3,여자,343,65.0
201003,대구광역시,1,남자,1396,69.0
201003,대구광역시,1,여자,1266,69.0
201003,대구광역시,2,남자,694,69.0
201003,대구광역시,2,여자,653,69.0
201003,대구광역시,3,남자,364,69.0
201003,대구광역시,3,여자,416,69.0
201003,대전광역시,1,남자,1057,52.0
201003,대전광역시,1,여자,934,52.0
201003,대전광역시,2,남자,499,52.0
201003,대전광역시,2,여자,502,52.0
201003,대전광역시,3,남자,315,52.0
201003,대전광역시,3,여자,356,52.0
201003,부산광역시,1,남자,1458,64.0
201003,부산광역시,1,여자,1372,64.0
201003,부산광역시,2,남자,731,64.0
201003,부산광역시,2,여자,658,64.0
201003,부산광역시,3,남자,420,64.0
201003,부산광역시,3,여자,427,64.0
201003,서울특별시,1,남자,6066,61.0
201003,서울특별시,1,여자,5428,61.0
201003,서울특별시,2,남자,2616,61.0
201003,서울특별시,2,여자,2581,61.0
201003,서울특별시,3,남자,1363,61.0
201003,서울특별시,3,여자,1502,61.0
201003,세종특별자치시,1,남자,63,63.6875
201003,세종특별자치시,1,여자,62,63.6875
201003,세종특별자치시,2,남자,24,63.6875
201003,세종특별자치시,2,여자,26,63.6875
201003,세종특별자치시,3,남자,11,63.6875
201003,세종특별자치시,3,여자,11,63.6875
201003,울산광역시,1,남자,714,60.0
201003,울산광역시,1,여자,643,60.0
201003,울산광역시,2,남자,323,60.0
201003,울산광역시,2,여자,322,60.0
201003,울산광역시,3,남자,176,60.0
201003,울산광역시,3,여자,208,60.0
201003,인천광역시,1,남자,2107,67.0
201003,인천광역시,1,여자,1894,67.0
201003,인천광역시,2,남자,971,67.0
201003,인천광역시,2,여자,956,67.0
201003,인천광역시,3,남자,520,67.0
201003,인천광역시,3,여자,579,67.0
201003,전라남도,1,남자,1067,58.0
201003,전라남도,1,여자,1038,58.0
201003,전라남도,2,남자,587,58.0
201003,전라남도,2,여자,603,58.0
201003,전라남도,3,남자,288,58.0
201003,전라남도,3,여자,349,58.0
201003,전라북도,1,남자,1319,62.0
201003,전라북도,1,여자,1229,62.0
201003,전라북도,2,남자,734,62.0
201003,전라북도,2,여자,748,62.0
201003,전라북도,3,남자,377,62.0
201003,전라북도,3,여자,447,62.0
201003,제주특별자치도,1,남자,1667,71.0
201003,제주특별자치도,1,여자,1490,71.0
201003,제주특별자치도,2,남자,809,71.0
201003,제주특별자치도,2,여자,818,71.0
201003,제주특별자치도,3,남자,338,71.0
201003,제주특별자치도,3,여자,446,71.0
201003,충청남도,1,남자,1435,57.0
201003,충청남도,1,여자,1304,57.0
201003,충청남도,2,남자,535,57.0
201003,충청남도,2,여자,507,57.0
201003,충청남도,3,남자,278,57.0
201003,충청남도,3,여자,351,57.0
201003,충청북도,1,남자,994,73.0
201003,충청북도,1,여자,886,73.0
201003,충청북도,2,남자,391,73.0
201003,충청북도,2,여자,380,73.0
201003,충청북도,3,남자,229,73.0
201003,충청북도,3,여자,221,73.0
201004,경기도,1,남자,7961,57.0
201004,경기도,1,여자,7179,57.0
201004,경기도,2,남자,3481,57.0
201004,경기도,2,여자,3430,57.0
201004,경기도,3,남자,1692,57.0
201004,경기도,3,여자,2040,57.0
201004,경상남도,1,남자,1785,45.0
201004,경상남도,1,여자,1576,45.0
201004,경상남도,2,남자,787,45.0
201004,경상남도,2,여자,747,45.0
201004,경상남도,3,남자,355,45.0
201004,경상남도,3,여자,385,45.0
201004,경상북도,1,남자,1302,48.0
201004,경상북도,1,여자,1142,48.0
201004,경상북도,2,남자,579,48.0
201004,경상북도,2,여자,561,48.0
201004,경상북도,3,남자,286,48.0
201004,경상북도,3,여자,356,48.0
201004,광주광역시,1,남자,882,42.0
201004,광주광역시,1,여자,832,42.0
201004,광주광역시,2,남자,461,42.0
201004,광주광역시,2,여자,445,42.0
201004,광주광역시,3,남자,269,42.0
201004,광주광역시,3,여자,325,42.0
201004,대구광역시,1,남자,1299,47.0
201004,대구광역시,1,여자,1084,47.0
201004,대구광역시,2,남자,639,47.0
201004,대구광역시,2,여자,609,47.0
201004,대구광역시,3,남자,362,47.0
201004,대구광역시,3,여자,374,47.0
201004,대전광역시,1,남자,925,41.0
201004,대전광역시,1,여자,815,41.0
201004,대전광역시,2,남자,484,41.0
201004,대전광역시,2,여자,429,41.0
201004,대전광역시,3,남자,258,41.0
201004,대전광역시,3,여자,302,41.0
201004,부산광역시,1,남자,1344,50.0
201004,부산광역시,1,여자,1134,50.0
201004,부산광역시,2,남자,676,50.0
201004,부산광역시,2,여자,667,50.0
201004,부산광역시,3,남자,357,50.0
201004,부산광역시,3,여자,414,50.0
201004,서울특별시,1,남자,5440,49.0
201004,서울특별시,1,여자,4799,49.0
201004,서울특별시,2,남자,2303,49.0
201004,서울특별시,2,여자,2278,49.0
201004,서울특별시,3,남자,1168,49.0
201004,서울특별시,3,여자,1419,49.0
201004,세종특별자치시,1,남자,72,49.1875
201004,세종특별자치시,1,여자,51,49.1875
201004,세종특별자치시,2,남자,32,49.1875
201004,세종특별자치시,2,여자,15,49.1875
201004,세종특별자치시,3,남자,7,49.1875
201004,세종특별자치시,3,여자,13,49.1875
201004,울산광역시,1,남자,604,47.0
201004,울산광역시,1,여자,544,47.0
201004,울산광역시,2,남자,273,47.0
201004,울산광역시,2,여자,315,47.0
201004,울산광역시,3,남자,158,47.0
201004,울산광역시,3,여자,184,47.0
201004,인천광역시,1,남자,1878,55.0
201004,인천광역시,1,여자,1645,55.0
201004,인천광역시,2,남자,824,55.0
201004,인천광역시,2,여자,822,55.0
201004,인천광역시,3,남자,442,55.0
201004,인천광역시,3,여자,536,55.0
201004,전라남도,1,남자,909,39.0
201004,전라남도,1,여자,821,39.0
201004,전라남도,2,남자,519,39.0
201004,전라남도,2,여자,497,39.0
201004,전라남도,3,남자,258,39.0
201004,전라남도,3,여자,337,39.0
201004,전라북도,1,남자,1083,52.0
201004,전라북도,1,여자,1049,52.0
201004,전라북도,2,남자,648,52.0
201004,전라북도,2,여자,642,52.0
201004,전라북도,3,남자,348,52.0
201004,전라북도,3,여자,399,52.0
201004,제주특별자치도,1,남자,1556,47.0
201004,제주특별자치도,1,여자,1368,47.0
201004,제주특별자치도,2,남자,754,47.0
201004,제주특별자치도,2,여자,732,47.0
201004,제주특별자치도,3,남자,352,47.0
201004,제주특별자치도,3,여자,404,47.0
201004,충청남도,1,남자,1192,47.0
201004,충청남도,1,여자,1111,47.0
201004,충청남도,2,남자,483,47.0
201004,충청남도,2,여자,545,47.0
201004,충청남도,3,남자,252,47.0
201004,충청남도,3,여자,311,47.0
201004,충청북도,1,남자,876,63.0
201004,충청북도,1,여자,831,63.0
201004,충청북도,2,남자,380,63.0
201004,충청북도,2,여자,379,63.0
201004,충청북도,3,남자,229,63.0
201004,충청북도,3,여자,233,63.0
201005,경기도,1,남자,8735,66.0
201005,경기도,1,여자,7570,66.0
201005,경기도,2,남자,4095,66.0
201005,경기도,2,여자,3729,66.0
201005,경기도,3,남자,2023,66.0
201005,경기도,3,여자,2525,66.0
201005,경상남도,1,남자,1939,52.0
201005,경상남도,1,여자,1679,52.0
201005,경상남도,2,남자,823,52.0
201005,경상남도,2,여자,804,52.0
201005,경상남도,3,남자,415,52.0
201005,경상남도,3,여자,514,52.0
201005,경상북도,1,남자,1512,54.0
201005,경상북도,1,여자,1214,54.0
201005,경상북도,2,남자,631,54.0
201005,경상북도,2,여자,592,54.0
201005,경상북도,3,남자,337,54.0
201005,경상북도,3,여자,420,54.0
201005,광주광역시,1,남자,1011,62.0
201005,광주광역시,1,여자,846,62.0
201005,광주광역시,2,남자,468,62.0
201005,광주광역시,2,여자,456,62.0
201005,광주광역시,3,남자,288,62.0
201005,광주광역시,3,여자,393,62.0
201005,대구광역시,1,남자,1380,55.0
201005,대구광역시,1,여자,1220,55.0
201005,대구광역시,2,남자,724,55.0
201005,대구광역시,2,여자,660,55.0
201005,대구광역시,3,남자,371,55.0
201005,대구광역시,3,여자,481,55.0
201005,대전광역시,1,남자,963,52.0
201005,대전광역시,1,여자,870,52.0
201005,대전광역시,2,남자,497,52.0
201005,대전광역시,2,여자,464,52.0
201005,대전광역시,3,남자,260,52.0
201005,대전광역시,3,여자,383,52.0
201005,부산광역시,1,남자,1472,56.0
201005,부산광역시,1,여자,1244,56.0
201005,부산광역시,2,남자,735,56.0
201005,부산광역시,2,여자,695,56.0
201005,부산광역시,3,남자,434,56.0
201005,부산광역시,3,여자,543,56.0
201005,서울특별시,1,남자,5973,56.0
201005,서울특별시,1,여자,5120,56.0
201005,서울특별시,2,남자,2605,56.0
201005,서울특별시,2,여자,2536,56.0
201005,서울특별시,3,남자,1390,56.0
201005,서울특별시,3,여자,1771,56.0
201005,세종특별자치시,1,남자,63,57.6875
201005,세종특별자치시,1,여자,71,57.6875
201005,세종특별자치시,2,남자,21,57.6875
201005,세종특별자치시,2,여자,20,57.6875
201005,세종특별자치시,3,남자,10,57.6875
201005,세종특별자치시,3,여자,6,57.6875
201005,울산광역시,1,남자,680,54.0
201005,울산광역시,1,여자,583,54.0
201005,울산광역시,2,남자,348,54.0
201005,울산광역시,2,여자,309,54.0
201005,울산광역시,3,남자,211,54.0
201005,울산광역시,3,여자,224,54.0
201005,인천광역시,1,남자,1808,62.0
201005,인천광역시,1,여자,1711,62.0
201005,인천광역시,2,남자,870,62.0
201005,인천광역시,2,여자,844,62.0
201005,인천광역시,3,남자,494,62.0
201005,인천광역시,3,여자,656,62.0
201005,전라남도,1,남자,949,51.0
201005,전라남도,1,여자,818,51.0
201005,전라남도,2,남자,439,51.0
201005,전라남도,2,여자,541,51.0
201005,전라남도,3,남자,276,51.0
201005,전라남도,3,여자,390,51.0
201005,전라북도,1,남자,1239,66.0
201005,전라북도,1,여자,1071,66.0
201005,전라북도,2,남자,641,66.0
201005,전라북도,2,여자,648,66.0
201005,전라북도,3,남자,325,66.0
201005,전라북도,3,여자,512,66.0
201005,제주특별자치도,1,남자,1488,58.0
201005,제주특별자치도,1,여자,1329,58.0
201005,제주특별자치도,2,남자,682,58.0
201005,제주특별자치도,2,여자,715,58.0
201005,제주특별자치도,3,남자,329,58.0
201005,제주특별자치도,3,여자,491,58.0
201005,충청남도,1,남자,1385,52.0
201005,충청남도,1,여자,1249,52.0
201005,충청남도,2,남자,563,52.0
201005,충청남도,2,여자,485,52.0
201005,충청남도,3,남자,270,52.0
201005,충청남도,3,여자,336,52.0
201005,충청북도,1,남자,970,67.0
201005,충청북도,1,여자,839,67.0
201005,충청북도,2,남자,408,67.0
201005,충청북도,2,여자,430,67.0
201005,충청북도,3,남자,232,67.0
201005,충청북도,3,여자,323,67.0
201006,경기도,1,남자,9346,62.0
201006,경기도,1,여자,8431,62.0
201006,경기도,2,남자,3854,62.0
201006,경기도,2,여자,3750,62.0
201006,경기도,3,남자,1860,62.0
201006,경기도,3,여자,2440,62.0
201006,경상남도,1,남자,1856,43.0
201006,경상남도,1,여자,1603,43.0
201006,경상남도,2,남자,753,43.0
201006,경상남도,2,여자,743,43.0
201006,경상남도,3,남자,354,43.0
201006,경상남도,3,여자,476,43.0
201006,경상북도,1,남자,1413,44.0
201006,경상북도,1,여자,1210,44.0
201006,경상북도,2,남자,514,44.0
201006,경상북도,2,여자,588,44.0
201006,경상북도,3,남자,318,44.0
201006,경상북도,3,여자,405,44.0
201006,광주광역시,1,남자,1014,39.0
201006,광주광역시,1,여자,920,39.0
201006,광주광역시,2,남자,495,39.0
201006,광주광역시,2,여자,529,39.0
201006,광주광역시,3,남자,304,39.0
201006,광주광역시,3,여자,378,39.0
201006,대구광역시,1,남자,1399,47.0
201006,대구광역시,1,여자,1310,47.0
201006,대구광역시,2,남자,674,47.0
201006,대구광역시,2,여자,613,47.0
201006,대구광역시,3,남자,336,47.0
201006,대구광역시,3,여자,406,47.0
201006,대전광역시,1,남자,1092,40.0
201006,대전광역시,1,여자,975,40.0
201006,대전광역시,2,남자,449,40.0
201006,대전광역시,2,여자,467,40.0
201006,대전광역시,3,남자,269,40.0
201006,대전광역시,3,여자,375,40.0
201006,부산광역시,1,남자,1472,46.0
201006,부산광역시,1,여자,1385,46.0
201006,부산광역시,2,남자,659,46.0
201006,부산광역시,2,여자,753,46.0
201006,부산광역시,3,남자,447,46.0
201006,부산광역시,3,여자,530,46.0
201006,서울특별시,1,남자,6608,51.0
201006,서울특별시,1,여자,5921,51.0
201006,서울특별시,2,남자,2639,51.0
201006,서울특별시,2,여자,2650,51.0
201006,서울특별시,3,남자,1306,51.0
201006,서울특별시,3,여자,1657,51.0
201006,세종특별자치시,1,남자,69,48.0
201006,세종특별자치시,1,여자,77,48.0
201006,세종특별자치시,2,남자,31,48.0
201006,세종특별자치시,2,여자,22,48.0
201006,세종특별자치시,3,남자,12,48.0
201006,세종특별자치시,3,여자,14,48.0
201006,울산광역시,1,남자,720,50.0
201006,울산광역시,1,여자,587,50.0
201006,울산광역시,2,남자,321,50.0
201006,울산광역시,2,여자,302,50.0
201006,울산광역시,3,남자,174,50.0
201006,울산광역시,3,여자,225,50.0
201006,인천광역시,1,남자,2030,57.0
201006,인천광역시,1,여자,1850,57.0
201006,인천광역시,2,남자,910,57.0
201006,인천광역시,2,여자,911,57.0
201006,인천광역시,3,남자,489,57.0
201006,인천광역시,3,여자,677,57.0
201006,전라남도,1,남자,948,37.0
201006,전라남도,1,여자,858,37.0
201006,전라남도,2,남자,507,37.0
201006,전라남도,2,여자,563,37.0
201006,전라남도,3,남자,279,37.0
201006,전라남도,3,여자,416,37.0
201006,전라북도,1,남자,1266,61.0
201006,전라북도,1,여자,1131,61.0
201006,전라북도,2,남자,672,61.0
201006,전라북도,2,여자,664,61.0
201006,전라북도,3,남자,360,61.0
201006,전라북도,3,여자,467,61.0
201006,제주특별자치도,1,남자,1508,37.0
201006,제주특별자치도,1,여자,1431,37.0
201006,제주특별자치도,2,남자,711,37.0
201006,제주특별자치도,2,여자,637,37.0
201006,제주특별자치도,3,남자,391,37.0
201006,제주특별자치도,3,여자,455,37.0
201006,충청남도,1,남자,1379,46.0
201006,충청남도,1,여자,1260,46.0
201006,충청남도,2,남자,518,46.0
201006,충청남도,2,여자,494,46.0
201006,충청남도,3,남자,275,46.0
201006,충청남도,3,여자,364,46.0
201006,충청북도,1,남자,957,60.0
201006,충청북도,1,여자,846,60.0
201006,충청북도,2,남자,501,60.0
201006,충청북도,2,여자,478,60.0
201006,충청북도,3,남자,250,60.0
201006,충청북도,3,여자,301,60.0
201007,경기도,1,남자,8762,41.0
201007,경기도,1,여자,7730,41.0
201007,경기도,2,남자,5190,41.0
201007,경기도,2,여자,4598,41.0
201007,경기도,3,남자,2534,41.0
201007,경기도,3,여자,2959,41.0
201007,경상남도,1,남자,1681,36.0
201007,경상남도,1,여자,1429,36.0
201007,경상남도,2,남자,1093,36.0
201007,경상남도,2,여자,996,36.0
201007,경상남도,3,남자,515,36.0
201007,경상남도,3,여자,571,36.0
201007,경상북도,1,남자,1327,33.0
201007,경상북도,1,여자,1097,33.0
201007,경상북도,2,남자,709,33.0
201007,경상북도,2,여자,701,33.0
201007,경상북도,3,남자,369,33.0
201007,경상북도,3,여자,465,33.0
201007,광주광역시,1,남자,951,27.0
201007,광주광역시,1,여자,839,27.0
201007,광주광역시,2,남자,635,27.0
201007,광주광역시,2,여자,631,27.0
201007,광주광역시,3,남자,319,27.0
201007,광주광역시,3,여자,457,27.0
201007,대구광역시,1,남자,1289,36.0
201007,대구광역시,1,여자,1149,36.0
201007,대구광역시,2,남자,849,36.0
201007,대구광역시,2,여자,777,36.0
201007,대구광역시,3,남자,427,36.0
201007,대구광역시,3,여자,546,36.0
201007,대전광역시,1,남자,922,26.0
201007,대전광역시,1,여자,862,26.0
201007,대전광역시,2,남자,608,26.0
201007,대전광역시,2,여자,520,26.0
201007,대전광역시,3,남자,309,26.0
201007,대전광역시,3,여자,399,26.0
201007,부산광역시,1,남자,1389,41.0
201007,부산광역시,1,여자,1314,41.0
201007,부산광역시,2,남자,919,41.0
201007,부산광역시,2,여자,892,41.0
201007,부산광역시,3,남자,563,41.0
201007,부산광역시,3,여자,632,41.0
201007,서울특별시,1,남자,5637,33.0
201007,서울특별시,1,여자,4901,33.0
201007,서울특별시,2,남자,3353,33.0
201007,서울특별시,2,여자,3069,33.0
201007,서울특별시,3,남자,1686,33.0
201007,서울특별시,3,여자,2020,33.0
201007,세종특별자치시,1,남자,79,33.875
201007,세종특별자치시,1,여자,75,33.875
201007,세종특별자치시,2,남자,26,33.875
201007,세종특별자치시,2,여자,27,33.875
201007,세종특별자치시,3,남자,15,33.875
201007,세종특별자치시,3,여자,21,33.875
201007,울산광역시,1,남자,757,39.0
201007,울산광역시,1,여자,586,39.0
201007,울산광역시,2,남자,407,39.0
201007,울산광역시,2,여자,414,39.0
201007,울산광역시,3,남자,226,39.0
201007,울산광역시,3,여자,289,39.0
201007,인천광역시,1,남자,1895,37.0
201007,인천광역시,1,여자,1729,37.0
201007,인천광역시,2,남자,1150,37.0
201007,인천광역시,2,여자,1110,37.0
201007,인천광역시,3,남자,560,37.0
201007,인천광역시,3,여자,669,37.0
201007,전라남도,1,남자,763,27.0
201007,전라남도,1,여자,757,27.0
201007,전라남도,2,남자,640,27.0
201007,전라남도,2,여자,604,27.0
201007,전라남도,3,남자,391,27.0
201007,전라남도,3,여자,456,27.0
201007,전라북도,1,남자,1140,36.0
201007,전라북도,1,여자,1066,36.0
201007,전라북도,2,남자,905,36.0
201007,전라북도,2,여자,885,36.0
201007,전라북도,3,남자,442,36.0
201007,전라북도,3,여자,614,36.0
201007,제주특별자치도,1,남자,1490,31.0
201007,제주특별자치도,1,여자,1320,31.0
201007,제주특별자치도,2,남자,929,31.0
201007,제주특별자치도,2,여자,916,31.0
201007,제주특별자치도,3,남자,469,31.0
201007,제주특별자치도,3,여자,598,31.0
201007,충청남도,1,남자,1221,29.0
201007,충청남도,1,여자,1149,29.0
201007,충청남도,2,남자,753,29.0
201007,충청남도,2,여자,645,29.0
201007,충청남도,3,남자,332,29.0
201007,충청남도,3,여자,419,29.0
201007,충청북도,1,남자,897,37.0
201007,충청북도,1,여자,764,37.0
201007,충청북도,2,남자,526,37.0
201007,충청북도,2,여자,486,37.0
201007,충청북도,3,남자,255,37.0
201007,충청북도,3,여자,297,37.0
201008,경기도,1,남자,7416,39.0
201008,경기도,1,여자,6910,39.0
201008,경기도,2,남자,4900,39.0
201008,경기도,2,여자,4678,39.0
201008,경기도,3,남자,2442,39.0
201008,경기도,3,여자,3023,39.0
201008,경상남도,1,남자,1505,36.0
201008,경상남도,1,여자,1411,36.0
201008,경상남도,2,남자,970,36.0
201008,경상남도,2,여자,964,36.0
201008,경상남도,3,남자,589,36.0
201008,경상남도,3,여자,644,36.0
201008,경상북도,1,남자,1141,33.0
201008,경상북도,1,여자,1037,33.0
201008,경상북도,2,남자,727,33.0
201008,경상북도,2,여자,767,33.0
201008,경상북도,3,남자,416,33.0
201008,경상북도,3,여자,469,33.0
201008,광주광역시,1,남자,840,28.0
201008,광주광역시,1,여자,759,28.0
201008,광주광역시,2,남자,711,28.0
201008,광주광역시,2,여자,654,28.0
201008,광주광역시,3,남자,356,28.0
