요양개시연월,광역시/도,연령군,성별,진료에피소드 건수,미세먼지
201001,경기도,1,남자,22291,68.0
201001,경기도,1,여자,20267,68.0
201001,경기도,2,남자,20301,68.0
201001,경기도,2,여자,17495,68.0
201001,경기도,3,남자,15022,68.0
201001,경기도,3,여자,12539,68.0
201001,경상남도,1,남자,6930,45.0
201001,경상남도,1,여자,6276,45.0
201001,경상남도,2,남자,6177,45.0
201001,경상남도,2,여자,5262,45.0
201001,경상남도,3,남자,4681,45.0
201001,경상남도,3,여자,4096,45.0
201001,경상북도,1,남자,4611,50.0
201001,경상북도,1,여자,4189,50.0
201001,경상북도,2,남자,4197,50.0
201001,경상북도,2,여자,3456,50.0
201001,경상북도,3,남자,3142,50.0
201001,경상북도,3,여자,2695,50.0
201001,광주광역시,1,남자,3224,46.0
201001,광주광역시,1,여자,2938,46.0
201001,광주광역시,2,남자,2949,46.0
201001,광주광역시,2,여자,2595,46.0
201001,광주광역시,3,남자,2052,46.0
201001,광주광역시,3,여자,1863,46.0
201001,대구광역시,1,남자,4447,56.0
201001,대구광역시,1,여자,3997,56.0
201001,대구광역시,2,남자,4508,56.0
201001,대구광역시,2,여자,3871,56.0
201001,대구광역시,3,남자,3816,56.0
201001,대구광역시,3,여자,2943,56.0
201001,대전광역시,1,남자,2945,48.0
201001,대전광역시,1,여자,2713,48.0
201001,대전광역시,2,남자,2908,48.0
201001,대전광역시,2,여자,2647,48.0
201001,대전광역시,3,남자,2443,48.0
201001,대전광역시,3,여자,2057,48.0
201001,부산광역시,1,남자,4875,47.0
201001,부산광역시,1,여자,4702,47.0
201001,부산광역시,2,남자,5335,47.0
201001,부산광역시,2,여자,4461,47.0
201001,부산광역시,3,남자,4503,47.0
201001,부산광역시,3,여자,3807,47.0
201001,서울특별시,1,남자,13130,59.0
201001,서울특별시,1,여자,11997,59.0
201001,서울특별시,2,남자,13624,59.0
201001,서울특별시,2,여자,11527,59.0
201001,서울특별시,3,남자,10522,59.0
201001,서울특별시,3,여자,9086,59.0
201001,세종특별자치시,1,남자,179,54.25
201001,세종특별자치시,1,여자,190,54.25
201001,세종특별자치시,2,남자,166,54.25
201001,세종특별자치시,2,여자,115,54.25
201001,세종특별자치시,3,남자,97,54.25
201001,세종특별자치시,3,여자,96,54.25
201001,울산광역시,1,남자,1957,46.0
201001,울산광역시,1,여자,1685,46.0
201001,울산광역시,2,남자,1900,46.0
201001,울산광역시,2,여자,1617,46.0
201001,울산광역시,3,남자,1817,46.0
201001,울산광역시,3,여자,1491,46.0
201001,인천광역시,1,남자,4332,64.0
201001,인천광역시,1,여자,3959,64.0
201001,인천광역시,2,남자,4332,64.0
201001,인천광역시,2,여자,3798,64.0
201001,인천광역시,3,남자,3554,64.0
201001,인천광역시,3,여자,3328,64.0
201001,전라남도,1,남자,3510,46.0
201001,전라남도,1,여자,3073,46.0
201001,전라남도,2,남자,3122,46.0
201001,전라남도,2,여자,2808,46.0
201001,전라남도,3,남자,2481,46.0
201001,전라남도,3,여자,2294,46.0
201001,전라북도,1,남자,2798,55.0
201001,전라북도,1,여자,2490,55.0
201001,전라북도,2,남자,2895,55.0
201001,전라북도,2,여자,2615,55.0
201001,전라북도,3,남자,2274,55.0
201001,전라북도,3,여자,2011,55.0
201001,제주특별자치도,1,남자,3139,54.0
201001,제주특별자치도,1,여자,2768,54.0
201001,제주특별자치도,2,남자,3354,54.0
201001,제주특별자치도,2,여자,2862,54.0
201001,제주특별자치도,3,남자,2679,54.0
201001,제주특별자치도,3,여자,2334,54.0
201001,충청남도,1,남자,3706,45.0
201001,충청남도,1,여자,3305,45.0
201001,충청남도,2,남자,3311,45.0
201001,충청남도,2,여자,2861,45.0
201001,충청남도,3,남자,2129,45.0
201001,충청남도,3,여자,1888,45.0
201001,충청북도,1,남자,2386,77.0
201001,충청북도,1,여자,1986,77.0
201001,충청북도,2,남자,2462,77.0
201001,충청북도,2,여자,2074,77.0
201001,충청북도,3,남자,1984,77.0
201001,충청북도,3,여자,1683,77.0
201002,경기도,1,남자,25149,56.0
201002,경기도,1,여자,23325,56.0
201002,경기도,2,남자,28263,56.0
201002,경기도,2,여자,25698,56.0
201002,경기도,3,남자,15868,56.0
201002,경기도,3,여자,14586,56.0
201002,경상남도,1,남자,7386,42.0
201002,경상남도,1,여자,6810,42.0
201002,경상남도,2,남자,8819,42.0
201002,경상남도,2,여자,8030,42.0
201002,경상남도,3,남자,5457,42.0
201002,경상남도,3,여자,4988,42.0
201002,경상북도,1,남자,5099,47.0
201002,경상북도,1,여자,4489,47.0
201002,경상북도,2,남자,5710,47.0
201002,경상북도,2,여자,5033,47.0
201002,경상북도,3,남자,3537,47.0
201002,경상북도,3,여자,2979,47.0
201002,광주광역시,1,남자,3560,39.0
201002,광주광역시,1,여자,3245,39.0
201002,광주광역시,2,남자,4125,39.0
201002,광주광역시,2,여자,3755,39.0
201002,광주광역시,3,남자,2442,39.0
201002,광주광역시,3,여자,2196,39.0
201002,대구광역시,1,남자,4716,49.0
201002,대구광역시,1,여자,4156,49.0
201002,대구광역시,2,남자,6221,49.0
201002,대구광역시,2,여자,5501,49.0
201002,대구광역시,3,남자,3824,49.0
201002,대구광역시,3,여자,3249,49.0
201002,대전광역시,1,남자,3171,39.0
201002,대전광역시,1,여자,2934,39.0
201002,대전광역시,2,남자,3819,39.0
201002,대전광역시,2,여자,3569,39.0
201002,대전광역시,3,남자,2268,39.0
201002,대전광역시,3,여자,2188,39.0
201002,부산광역시,1,남자,5477,44.0
201002,부산광역시,1,여자,4784,44.0
201002,부산광역시,2,남자,6912,44.0
201002,부산광역시,2,여자,6234,44.0
201002,부산광역시,3,남자,4648,44.0
201002,부산광역시,3,여자,4137,44.0
201002,서울특별시,1,남자,14659,50.0
201002,서울특별시,1,여자,13520,50.0
201002,서울특별시,2,남자,17486,50.0
201002,서울특별시,2,여자,15573,50.0
201002,서울특별시,3,남자,11438,50.0
201002,서울특별시,3,여자,10310,50.0
201002,세종특별자치시,1,남자,214,46.8125
201002,세종특별자치시,1,여자,196,46.8125
201002,세종특별자치시,2,남자,185,46.8125
201002,세종특별자치시,2,여자,193,46.8125
201002,세종특별자치시,3,남자,97,46.8125
201002,세종특별자치시,3,여자,98,46.8125
201002,울산광역시,1,남자,2290,44.0
201002,울산광역시,1,여자,1938,44.0
201002,울산광역시,2,남자,2733,44.0
201002,울산광역시,2,여자,2312,44.0
201002,울산광역시,3,남자,1934,44.0
201002,울산광역시,3,여자,1714,44.0
201002,인천광역시,1,남자,4878,54.0
201002,인천광역시,1,여자,4687,54.0
201002,인천광역시,2,남자,5737,54.0
201002,인천광역시,2,여자,5214,54.0
201002,인천광역시,3,남자,3447,54.0
201002,인천광역시,3,여자,3362,54.0
201002,전라남도,1,남자,3763,40.0
201002,전라남도,1,여자,3455,40.0
201002,전라남도,2,남자,4057,40.0
201002,전라남도,2,여자,3789,40.0
201002,전라남도,3,남자,2547,40.0
201002,전라남도,3,여자,2382,40.0
201002,전라북도,1,남자,3272,47.0
201002,전라북도,1,여자,2891,47.0
201002,전라북도,2,남자,3705,47.0
201002,전라북도,2,여자,3472,47.0
201002,전라북도,3,남자,2509,47.0
201002,전라북도,3,여자,2317,47.0
201002,제주특별자치도,1,남자,3228,41.0
201002,제주특별자치도,1,여자,2896,41.0
201002,제주특별자치도,2,남자,4128,41.0
201002,제주특별자치도,2,여자,3529,41.0
201002,제주특별자치도,3,남자,2629,41.0
201002,제주특별자치도,3,여자,2432,41.0
201002,충청남도,1,남자,4063,40.0
201002,충청남도,1,여자,3763,40.0
201002,충청남도,2,남자,4170,40.0
201002,충청남도,2,여자,3819,40.0
201002,충청남도,3,남자,2074,40.0
201002,충청남도,3,여자,1912,40.0
201002,충청북도,1,남자,2718,62.0
201002,충청북도,1,여자,2435,62.0
201002,충청북도,2,남자,3231,62.0
201002,충청북도,2,여자,2713,62.0
201002,충청북도,3,남자,1904,62.0
201002,충청북도,3,여자,1813,62.0
201003,경기도,1,남자,40033,67.0
201003,경기도,1,여자,37341,67.0
201003,경기도,2,남자,51185,67.0
201003,경기도,2,여자,49003,67.0
201003,경기도,3,남자,53014,67.0
201003,경기도,3,여자,49724,67.0
201003,경상남도,1,남자,10124,61.0
201003,경상남도,1,여자,9356,61.0
201003,경상남도,2,남자,10482,61.0
201003,경상남도,2,여자,9641,61.0
201003,경상남도,3,남자,12587,61.0
201003,경상남도,3,여자,10554,61.0
201003,경상북도,1,남자,7387,62.0
201003,경상북도,1,여자,6708,62.0
201003,경상북도,2,남자,8674,62.0
201003,경상북도,2,여자,8032,62.0
201003,경상북도,3,남자,9493,62.0
201003,경상북도,3,여자,8212,62.0
201003,광주광역시,1,남자,4764,65.0
201003,광주광역시,1,여자,4466,65.0
201003,광주광역시,2,남자,5519,65.0
201003,광주광역시,2,여자,5111,65.0
201003,광주광역시,3,남자,6115,65.0
201003,광주광역시,3,여자,5635,65.0
201003,대구광역시,1,남자,6920,69.0
201003,대구광역시,1,여자,6336,69.0
201003,대구광역시,2,남자,8685,69.0
201003,대구광역시,2,여자,8041,69.0
201003,대구광역시,3,남자,9259,69.0
201003,대구광역시,3,여자,7428,69.0
201003,대전광역시,1,남자,4694,52.0
201003,대전광역시,1,여자,4342,52.0
201003,대전광역시,2,남자,5417,52.0
201003,대전광역시,2,여자,5263,52.0
201003,대전광역시,3,남자,5891,52.0
201003,대전광역시,3,여자,5386,52.0
201003,부산광역시,1,남자,7655,64.0
201003,부산광역시,1,여자,7139,64.0
201003,부산광역시,2,남자,9406,64.0
201003,부산광역시,2,여자,8837,64.0
201003,부산광역시,3,남자,11001,64.0
201003,부산광역시,3,여자,9587,64.0
201003,서울특별시,1,남자,23152,61.0
201003,서울특별시,1,여자,21162,61.0
201003,서울특별시,2,남자,28371,61.0
201003,서울특별시,2,여자,26065,61.0
201003,서울특별시,3,남자,33424,61.0
201003,서울특별시,3,여자,29215,61.0
201003,세종특별자치시,1,남자,316,63.6875
201003,세종특별자치시,1,여자,311,63.6875
201003,세종특별자치시,2,남자,346,63.6875
201003,세종특별자치시,2,여자,333,63.6875
201003,세종특별자치시,3,남자,331,63.6875
201003,세종특별자치시,3,여자,285,63.6875
201003,울산광역시,1,남자,3396,60.0
201003,울산광역시,1,여자,2976,60.0
201003,울산광역시,2,남자,3272,60.0
201003,울산광역시,2,여자,2901,60.0
201003,울산광역시,3,남자,4055,60.0
201003,울산광역시,3,여자,3614,60.0
201003,인천광역시,1,남자,7948,67.0
201003,인천광역시,1,여자,7047,67.0
201003,인천광역시,2,남자,10040,67.0
201003,인천광역시,2,여자,9895,67.0
201003,인천광역시,3,남자,10275,67.0
201003,인천광역시,3,여자,9804,67.0
201003,전라남도,1,남자,5218,58.0
201003,전라남도,1,여자,4764,58.0
201003,전라남도,2,남자,5574,58.0
201003,전라남도,2,여자,5487,58.0
201003,전라남도,3,남자,6331,58.0
201003,전라남도,3,여자,5893,58.0
201003,전라북도,1,남자,4411,62.0
201003,전라북도,1,여자,4037,62.0
201003,전라북도,2,남자,6461,62.0
201003,전라북도,2,여자,6079,62.0
201003,전라북도,3,남자,8290,62.0
201003,전라북도,3,여자,7213,62.0
201003,제주특별자치도,1,남자,5460,71.0
201003,제주특별자치도,1,여자,4937,71.0
201003,제주특별자치도,2,남자,7099,71.0
201003,제주특별자치도,2,여자,6691,71.0
201003,제주특별자치도,3,남자,7685,71.0
201003,제주특별자치도,3,여자,7170,71.0
201003,충청남도,1,남자,6521,57.0
201003,충청남도,1,여자,6125,57.0
201003,충청남도,2,남자,6850,57.0
201003,충청남도,2,여자,6402,57.0
201003,충청남도,3,남자,5984,57.0
201003,충청남도,3,여자,5118,57.0
201003,충청북도,1,남자,4192,73.0
201003,충청북도,1,여자,3906,73.0
201003,충청북도,2,남자,4705,73.0
201003,충청북도,2,여자,4335,73.0
201003,충청북도,3,남자,5224,73.0
201003,충청북도,3,여자,4421,73.0
201004,경기도,1,남자,30700,57.0
201004,경기도,1,여자,28683,57.0
201004,경기도,2,남자,38834,57.0
201004,경기도,2,여자,35928,57.0
201004,경기도,3,남자,37454,57.0
201004,경기도,3,여자,36060,57.0
201004,경상남도,1,남자,8966,45.0
201004,경상남도,1,여자,8289,45.0
201004,경상남도,2,남자,10881,45.0
201004,경상남도,2,여자,9886,45.0
201004,경상남도,3,남자,10778,45.0
201004,경상남도,3,여자,9596,45.0
201004,경상북도,1,남자,6317,48.0
201004,경상북도,1,여자,5693,48.0
201004,경상북도,2,남자,7243,48.0
201004,경상북도,2,여자,6452,48.0
201004,경상북도,3,남자,7248,48.0
201004,경상북도,3,여자,6507,48.0
201004,광주광역시,1,남자,3778,42.0
201004,광주광역시,1,여자,3565,42.0
201004,광주광역시,2,남자,5775,42.0
201004,광주광역시,2,여자,5300,42.0
201004,광주광역시,3,남자,5435,42.0
201004,광주광역시,3,여자,5013,42.0
201004,대구광역시,1,남자,5731,47.0
201004,대구광역시,1,여자,5400,47.0
201004,대구광역시,2,남자,9291,47.0
201004,대구광역시,2,여자,8168,47.0
201004,대구광역시,3,남자,9568,47.0
201004,대구광역시,3,여자,7914,47.0
201004,대전광역시,1,남자,3905,41.0
201004,대전광역시,1,여자,3736,41.0
201004,대전광역시,2,남자,5588,41.0
201004,대전광역시,2,여자,5184,41.0
201004,대전광역시,3,남자,6028,41.0
201004,대전광역시,3,여자,5458,41.0
201004,부산광역시,1,남자,6766,50.0
201004,부산광역시,1,여자,6286,50.0
201004,부산광역시,2,남자,8714,50.0
201004,부산광역시,2,여자,8041,50.0
201004,부산광역시,3,남자,10186,50.0
201004,부산광역시,3,여자,9060,50.0
201004,서울특별시,1,남자,17811,49.0
201004,서울특별시,1,여자,16647,49.0
201004,서울특별시,2,남자,24261,49.0
201004,서울특별시,2,여자,22424,49.0
201004,서울특별시,3,남자,24936,49.0
201004,서울특별시,3,여자,22627,49.0
201004,세종특별자치시,1,남자,235,49.1875
201004,세종특별자치시,1,여자,216,49.1875
201004,세종특별자치시,2,남자,245,49.1875
201004,세종특별자치시,2,여자,237,49.1875
201004,세종특별자치시,3,남자,213,49.1875
201004,세종특별자치시,3,여자,217,49.1875
201004,울산광역시,1,남자,3002,47.0
201004,울산광역시,1,여자,2679,47.0
201004,울산광역시,2,남자,3249,47.0
201004,울산광역시,2,여자,2997,47.0
201004,울산광역시,3,남자,3628,47.0
201004,울산광역시,3,여자,3215,47.0
201004,인천광역시,1,남자,6283,55.0
201004,인천광역시,1,여자,5925,55.0
201004,인천광역시,2,남자,8604,55.0
201004,인천광역시,2,여자,7961,55.0
201004,인천광역시,3,남자,9460,55.0
201004,인천광역시,3,여자,8987,55.0
201004,전라남도,1,남자,4486,39.0
201004,전라남도,1,여자,4175,39.0
201004,전라남도,2,남자,5984,39.0
201004,전라남도,2,여자,5722,39.0
201004,전라남도,3,남자,5972,39.0
201004,전라남도,3,여자,5687,39.0
201004,전라북도,1,남자,3786,52.0
201004,전라북도,1,여자,3338,52.0
201004,전라북도,2,남자,5738,52.0
201004,전라북도,2,여자,5172,52.0
201004,전라북도,3,남자,5411,52.0
201004,전라북도,3,여자,5051,52.0
201004,제주특별자치도,1,남자,4394,47.0
201004,제주특별자치도,1,여자,3780,47.0
201004,제주특별자치도,2,남자,6462,47.0
201004,제주특별자치도,2,여자,5783,47.0
201004,제주특별자치도,3,남자,6844,47.0
201004,제주특별자치도,3,여자,6438,47.0
201004,충청남도,1,남자,5161,47.0
201004,충청남도,1,여자,4983,47.0
201004,충청남도,2,남자,6451,47.0
201004,충청남도,2,여자,6004,47.0
201004,충청남도,3,남자,6249,47.0
201004,충청남도,3,여자,5608,47.0
201004,충청북도,1,남자,3377,63.0
201004,충청북도,1,여자,3058,63.0
201004,충청북도,2,남자,4437,63.0
201004,충청북도,2,여자,4097,63.0
201004,충청북도,3,남자,4898,63.0
201004,충청북도,3,여자,4410,63.0
201005,경기도,1,남자,27477,66.0
201005,경기도,1,여자,25008,66.0
201005,경기도,2,남자,23947,66.0
201005,경기도,2,여자,20709,66.0
201005,경기도,3,남자,22953,66.0
201005,경기도,3,여자,20974,66.0
201005,경상남도,1,남자,7040,52.0
201005,경상남도,1,여자,6407,52.0
201005,경상남도,2,남자,6058,52.0
201005,경상남도,2,여자,5079,52.0
201005,경상남도,3,남자,6199,52.0
201005,경상남도,3,여자,4997,52.0
201005,경상북도,1,남자,5560,54.0
201005,경상북도,1,여자,5010,54.0
201005,경상북도,2,남자,4821,54.0
201005,경상북도,2,여자,4129,54.0
201005,경상북도,3,남자,4291,54.0
201005,경상북도,3,여자,3582,54.0
201005,광주광역시,1,남자,2935,62.0
201005,광주광역시,1,여자,2743,62.0
201005,광주광역시,2,남자,2716,62.0
201005,광주광역시,2,여자,2329,62.0
201005,광주광역시,3,남자,2720,62.0
201005,광주광역시,3,여자,2440,62.0
201005,대구광역시,1,남자,4629,55.0
201005,대구광역시,1,여자,4139,55.0
201005,대구광역시,2,남자,5031,55.0
201005,대구광역시,2,여자,3996,55.0
201005,대구광역시,3,남자,5371,55.0
201005,대구광역시,3,여자,4009,55.0
201005,대전광역시,1,남자,3248,52.0
201005,대전광역시,1,여자,2858,52.0
201005,대전광역시,2,남자,3156,52.0
201005,대전광역시,2,여자,2690,52.0
201005,대전광역시,3,남자,3613,52.0
201005,대전광역시,3,여자,2793,52.0
201005,부산광역시,1,남자,5494,56.0
201005,부산광역시,1,여자,5249,56.0
201005,부산광역시,2,남자,4940,56.0
201005,부산광역시,2,여자,4293,56.0
201005,부산광역시,3,남자,5933,56.0
201005,부산광역시,3,여자,4880,56.0
201005,서울특별시,1,남자,16123,56.0
201005,서울특별시,1,여자,14788,56.0
201005,서울특별시,2,남자,15304,56.0
201005,서울특별시,2,여자,12819,56.0
201005,서울특별시,3,남자,15317,56.0
201005,서울특별시,3,여자,12869,56.0
201005,세종특별자치시,1,남자,166,57.6875
201005,세종특별자치시,1,여자,195,57.6875
201005,세종특별자치시,2,남자,173,57.6875
201005,세종특별자치시,2,여자,148,57.6875
201005,세종특별자치시,3,남자,133,57.6875
201005,세종특별자치시,3,여자,94,57.6875
201005,울산광역시,1,남자,2439,54.0
201005,울산광역시,1,여자,2196,54.0
201005,울산광역시,2,남자,1813,54.0
201005,울산광역시,2,여자,1646,54.0
201005,울산광역시,3,남자,2242,54.0
201005,울산광역시,3,여자,1680,54.0
201005,인천광역시,1,남자,5355,62.0
201005,인천광역시,1,여자,4956,62.0
201005,인천광역시,2,남자,4864,62.0
201005,인천광역시,2,여자,4371,62.0
201005,인천광역시,3,남자,5279,62.0
201005,인천광역시,3,여자,4772,62.0
201005,전라남도,1,남자,3551,51.0
201005,전라남도,1,여자,3365,51.0
201005,전라남도,2,남자,3073,51.0
201005,전라남도,2,여자,2800,51.0
201005,전라남도,3,남자,2973,51.0
201005,전라남도,3,여자,2660,51.0
201005,전라북도,1,남자,3271,66.0
201005,전라북도,1,여자,2998,66.0
201005,전라북도,2,남자,3112,66.0
201005,전라북도,2,여자,2781,66.0
201005,전라북도,3,남자,3250,66.0
201005,전라북도,3,여자,2716,66.0
201005,제주특별자치도,1,남자,3647,58.0
201005,제주특별자치도,1,여자,3389,58.0
201005,제주특별자치도,2,남자,3568,58.0
201005,제주특별자치도,2,여자,2823,58.0
201005,제주특별자치도,3,남자,3755,58.0
201005,제주특별자치도,3,여자,3105,58.0
201005,충청남도,1,남자,4423,52.0
201005,충청남도,1,여자,4239,52.0
201005,충청남도,2,남자,3753,52.0
201005,충청남도,2,여자,3300,52.0
201005,충청남도,3,남자,2979,52.0
201005,충청남도,3,여자,2699,52.0
201005,충청북도,1,남자,3022,67.0
201005,충청북도,1,여자,2707,67.0
201005,충청북도,2,남자,2873,67.0
201005,충청북도,2,여자,2301,67.0
201005,충청북도,3,남자,2866,67.0
201005,충청북도,3,여자,2231,67.0
201006,경기도,1,남자,23495,62.0
201006,경기도,1,여자,21601,62.0
201006,경기도,2,남자,18540,62.0
201006,경기도,2,여자,17225,62.0
201006,경기도,3,남자,16961,62.0
201006,경기도,3,여자,17114,62.0
201006,경상남도,1,남자,5673,43.0
201006,경상남도,1,여자,5503,43.0
201006,경상남도,2,남자,4964,43.0
201006,경상남도,2,여자,4359,43.0
201006,경상남도,3,남자,4169,43.0
201006,경상남도,3,여자,3713,43.0
201006,경상북도,1,남자,4529,44.0
201006,경상북도,1,여자,4120,44.0
201006,경상북도,2,남자,3521,44.0
201006,경상북도,2,여자,3270,44.0
201006,경상북도,3,남자,3182,44.0
201006,경상북도,3,여자,2928,44.0
201006,광주광역시,1,남자,2800,39.0
201006,광주광역시,1,여자,2605,39.0
201006,광주광역시,2,남자,2746,39.0
201006,광주광역시,2,여자,2596,39.0
201006,광주광역시,3,남자,2401,39.0
201006,광주광역시,3,여자,2361,39.0
201006,대구광역시,1,남자,3826,47.0
201006,대구광역시,1,여자,3570,47.0
201006,대구광역시,2,남자,3886,47.0
201006,대구광역시,2,여자,3476,47.0
201006,대구광역시,3,남자,3531,47.0
201006,대구광역시,3,여자,3080,47.0
201006,대전광역시,1,남자,2975,40.0
201006,대전광역시,1,여자,2815,40.0
201006,대전광역시,2,남자,2449,40.0
201006,대전광역시,2,여자,2111,40.0
201006,대전광역시,3,남자,2403,40.0
201006,대전광역시,3,여자,2366,40.0
201006,부산광역시,1,남자,4646,46.0
201006,부산광역시,1,여자,4225,46.0
201006,부산광역시,2,남자,4081,46.0
201006,부산광역시,2,여자,3582,46.0
201006,부산광역시,3,남자,3807,46.0
201006,부산광역시,3,여자,3684,46.0
201006,서울특별시,1,남자,13760,51.0
201006,서울특별시,1,여자,12597,51.0
201006,서울특별시,2,남자,11269,51.0
201006,서울특별시,2,여자,10070,51.0
201006,서울특별시,3,남자,11618,51.0
201006,서울특별시,3,여자,11655,51.0
201006,세종특별자치시,1,남자,168,48.0
201006,세종특별자치시,1,여자,148,48.0
201006,세종특별자치시,2,남자,130,48.0
201006,세종특별자치시,2,여자,98,48.0
201006,세종특별자치시,3,남자,115,48.0
201006,세종특별자치시,3,여자,105,48.0
201006,울산광역시,1,남자,2242,50.0
201006,울산광역시,1,여자,2041,50.0
201006,울산광역시,2,남자,1571,50.0
201006,울산광역시,2,여자,1351,50.0
201006,울산광역시,3,남자,1614,50.0
201006,울산광역시,3,여자,1512,50.0
201006,인천광역시,1,남자,4652,57.0
201006,인천광역시,1,여자,4316,57.0
201006,인천광역시,2,남자,3956,57.0
201006,인천광역시,2,여자,3631,57.0
201006,인천광역시,3,남자,4241,57.0
201006,인천광역시,3,여자,4236,57.0
201006,전라남도,1,남자,3295,37.0
201006,전라남도,1,여자,2887,37.0
201006,전라남도,2,남자,2952,37.0
201006,전라남도,2,여자,2656,37.0
201006,전라남도,3,남자,2786,37.0
201006,전라남도,3,여자,2664,37.0
201006,전라북도,1,남자,2790,61.0
201006,전라북도,1,여자,2665,61.0
201006,전라북도,2,남자,2893,61.0
201006,전라북도,2,여자,2541,61.0
201006,전라북도,3,남자,2561,61.0
201006,전라북도,3,여자,2561,61.0
201006,제주특별자치도,1,남자,3433,37.0
201006,제주특별자치도,1,여자,3121,37.0
201006,제주특별자치도,2,남자,3115,37.0
201006,제주특별자치도,2,여자,2808,37.0
201006,제주특별자치도,3,남자,2970,37.0
201006,제주특별자치도,3,여자,2868,37.0
201006,충청남도,1,남자,4110,46.0
201006,충청남도,1,여자,3720,46.0
201006,충청남도,2,남자,3265,46.0
201006,충청남도,2,여자,2927,46.0
201006,충청남도,3,남자,2613,46.0
201006,충청남도,3,여자,2550,46.0
201006,충청북도,1,남자,2529,60.0
201006,충청북도,1,여자,2301,60.0
201006,충청북도,2,남자,2080,60.0
201006,충청북도,2,여자,1855,60.0
201006,충청북도,3,남자,1990,60.0
201006,충청북도,3,여자,1875,60.0
201007,경기도,1,남자,19750,41.0
201007,경기도,1,여자,17912,41.0
201007,경기도,2,남자,21682,41.0
201007,경기도,2,여자,19332,41.0
201007,경기도,3,남자,14457,41.0
201007,경기도,3,여자,13464,41.0
201007,경상남도,1,남자,5157,36.0
201007,경상남도,1,여자,4601,36.0
201007,경상남도,2,남자,5692,36.0
201007,경상남도,2,여자,4954,36.0
201007,경상남도,3,남자,4228,36.0
201007,경상남도,3,여자,3741,36.0
201007,경상북도,1,남자,3685,33.0
201007,경상북도,1,여자,3483,33.0
201007,경상북도,2,남자,3939,33.0
201007,경상북도,2,여자,3434,33.0
201007,경상북도,3,남자,2788,33.0
201007,경상북도,3,여자,2502,33.0
201007,광주광역시,1,남자,2160,27.0
201007,광주광역시,1,여자,2072,27.0
201007,광주광역시,2,남자,2667,27.0
201007,광주광역시,2,여자,2407,27.0
201007,광주광역시,3,남자,1945,27.0
201007,광주광역시,3,여자,1776,27.0
201007,대구광역시,1,남자,3355,36.0
201007,대구광역시,1,여자,2937,36.0
201007,대구광역시,2,남자,4389,36.0
201007,대구광역시,2,여자,3670,36.0
201007,대구광역시,3,남자,3235,36.0
201007,대구광역시,3,여자,2663,36.0
201007,대전광역시,1,남자,2448,26.0
201007,대전광역시,1,여자,2204,26.0
201007,대전광역시,2,남자,2831,26.0
201007,대전광역시,2,여자,2459,26.0
201007,대전광역시,3,남자,2144,26.0
201007,대전광역시,3,여자,2000,26.0
201007,부산광역시,1,남자,3884,41.0
201007,부산광역시,1,여자,3576,41.0
201007,부산광역시,2,남자,4612,41.0
201007,부산광역시,2,여자,3957,41.0
201007,부산광역시,3,남자,3604,41.0
201007,부산광역시,3,여자,2986,41.0
201007,서울특별시,1,남자,11399,33.0
201007,서울특별시,1,여자,10123,33.0
201007,서울특별시,2,남자,13285,33.0
201007,서울특별시,2,여자,11557,33.0
201007,서울특별시,3,남자,9348,33.0
201007,서울특별시,3,여자,8877,33.0
201007,세종특별자치시,1,남자,128,33.875
201007,세종특별자치시,1,여자,125,33.875
201007,세종특별자치시,2,남자,145,33.875
201007,세종특별자치시,2,여자,120,33.875
201007,세종특별자치시,3,남자,90,33.875
201007,세종특별자치시,3,여자,97,33.875
201007,울산광역시,1,남자,1716,39.0
201007,울산광역시,1,여자,1556,39.0
201007,울산광역시,2,남자,1736,39.0
201007,울산광역시,2,여자,1441,39.0
201007,울산광역시,3,남자,1454,39.0
201007,울산광역시,3,여자,1178,39.0
201007,인천광역시,1,남자,4058,37.0
201007,인천광역시,1,여자,3646,37.0
201007,인천광역시,2,남자,4611,37.0
201007,인천광역시,2,여자,4094,37.0
201007,인천광역시,3,남자,3529,37.0
201007,인천광역시,3,여자,3287,37.0
201007,전라남도,1,남자,2467,27.0
201007,전라남도,1,여자,2385,27.0
201007,전라남도,2,남자,2744,27.0
201007,전라남도,2,여자,2456,27.0
201007,전라남도,3,남자,2099,27.0
201007,전라남도,3,여자,1859,27.0
201007,전라북도,1,남자,2150,36.0
201007,전라북도,1,여자,2044,36.0
201007,전라북도,2,남자,2775,36.0
201007,전라북도,2,여자,2363,36.0
201007,전라북도,3,남자,2192,36.0
201007,전라북도,3,여자,1935,36.0
201007,제주특별자치도,1,남자,2745,31.0
201007,제주특별자치도,1,여자,2486,31.0
201007,제주특별자치도,2,남자,3138,31.0
201007,제주특별자치도,2,여자,2817,31.0
201007,제주특별자치도,3,남자,2376,31.0
201007,제주특별자치도,3,여자,2211,31.0
201007,충청남도,1,남자,3270,29.0
201007,충청남도,1,여자,2842,29.0
201007,충청남도,2,남자,3182,29.0
201007,충청남도,2,여자,2860,29.0
201007,충청남도,3,남자,2200,29.0
201007,충청남도,3,여자,1911,29.0
201007,충청북도,1,남자,2051,37.0
201007,충청북도,1,여자,1941,37.0
201007,충청북도,2,남자,2219,37.0
201007,충청북도,2,여자,1938,37.0
201007,충청북도,3,남자,1709,37.0
201007,충청북도,3,여자,1552,37.0
201008,경기도,1,남자,20492,39.0
201008,경기도,1,여자,18431,39.0
